ISBN.10,ISBN.13,Language,author,image_url,name,review_url,url
786966211,978-0786966219,english,Wizards RPG Team,"https://images-na.ssl-images-amazon.com/images/I/51OgMZz6mwL._SX258_BO1,204,203,200_.jpg",D&D Adventure Grid,https://www.amazon.com/Adventure-Grid-Wizards-RPG-Team/product-reviews/0786966211/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Adventure-Grid-Wizards-RPG-Team/dp/0786966211
1335580298,978-1335580290,english,Damian Dibben,"https://images-na.ssl-images-amazon.com/images/I/512CGhSSF3L._SY344_BO1,204,203,200_.jpg",Tomorrow: A Novel,https://www.amazon.com/Tomorrow-Novel-Damian-Dibben/product-reviews/1335580298/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Tomorrow-Novel-Damian-Dibben/dp/1335580298
765385252,978-0765385253,english,Nnedi Okorafor,"https://images-na.ssl-images-amazon.com/images/I/51yfXmBKaqL._SX311_BO1,204,203,200_.jpg",Binti,https://www.amazon.com/Binti-Nnedi-Okorafor/product-reviews/0765385252/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Binti-Nnedi-Okorafor/dp/0765385252
385334206,978-0385334204,english,Kurt Vonnegut,"https://images-na.ssl-images-amazon.com/images/I/51nPlyqepIL._SX327_BO1,204,203,200_.jpg",Breakfast of Champions: A Novel,https://www.amazon.com/Breakfast-Champions-Novel-Kurt-Vonnegut/product-reviews/0385334206/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Breakfast-Champions-Novel-Kurt-Vonnegut/dp/0385334206
1101991429,978-1101991428,english,Faith Hunter,"https://images-na.ssl-images-amazon.com/images/I/51EA88Buy1L._SX309_BO1,204,203,200_.jpg",Dark Queen (Jane Yellowrock),https://www.amazon.com/Dark-Queen-Yellowrock-Faith-Hunter/product-reviews/1101991429/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Dark-Queen-Yellowrock-Faith-Hunter/dp/1101991429
62334514,978-0062334510,english,Neal Stephenson,"https://images-na.ssl-images-amazon.com/images/I/51TaMkqFKCL._SY344_BO1,204,203,200_.jpg",Seveneves,https://www.amazon.com/Seveneves-Neal-Stephenson/product-reviews/0062334514/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Seveneves-Neal-Stephenson/dp/0062334514
991677196,978-0991677191,english,Matthew Mather,"https://images-na.ssl-images-amazon.com/images/I/51WqHTxEn3L._SY344_BO1,204,203,200_.jpg",CyberStorm,https://www.amazon.com/CyberStorm-Matthew-Mather/product-reviews/0991677196/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/CyberStorm-Matthew-Mather/dp/0991677196
1250163307,978-1250163301,english,Mark Frost,"https://images-na.ssl-images-amazon.com/images/I/41-qf9Wlp-L._SX258_BO1,204,203,200_.jpg",Twin Peaks: The Final Dossier,https://www.amazon.com/Twin-Peaks-Dossier-Mark-Frost/product-reviews/1250163307/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Twin-Peaks-Dossier-Mark-Frost/dp/1250163307
3200328584,978-3200328587,english,Douglas Adams,"https://images-na.ssl-images-amazon.com/images/I/311C3tpC45L._SY238_BO1,204,203,200_.jpg",Douglas Adams: The Hitchhiker Trilogy,https://www.amazon.com/Douglas-Adams-Hitchhiker-Trilogy/product-reviews/B0043WOFQG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Douglas-Adams-Hitchhiker-Trilogy/dp/B0043WOFQG
1416556966,978-1416556961,english,Ursula  K. Le Guin,"https://images-na.ssl-images-amazon.com/images/I/41EQ3LzZg-L._SX321_BO1,204,203,200_.jpg",The Lathe Of Heaven: A Novel,https://www.amazon.com/Lathe-Heaven-Ursula-K-Guin/product-reviews/1416556966/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Lathe-Heaven-Ursula-K-Guin/dp/1416556966
316175668,978-0316175661,english,Eowyn Ivey,"https://images-na.ssl-images-amazon.com/images/I/41w%2BSnjfi-L._SX328_BO1,204,203,200_.jpg",The Snow Child: A Novel,https://www.amazon.com/Snow-Child-Novel-Eowyn-Ivey/product-reviews/0316175668/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Snow-Child-Novel-Eowyn-Ivey/dp/0316175668
440418321,978-0440418320,english,Philip Pullman,"https://images-na.ssl-images-amazon.com/images/I/51fppLP-PDL._SY344_BO1,204,203,200_.jpg",The Golden Compass: His Dark Materials,https://www.amazon.com/Golden-Compass-His-Dark-Materials/product-reviews/0440418321/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Golden-Compass-His-Dark-Materials/dp/0440418321
138715950X,978-1387159505,english,George Miller,"https://images-na.ssl-images-amazon.com/images/I/51HV8KehbWL._SX331_BO1,204,203,200_.jpg",Francis of the Filth,https://www.amazon.com/Francis-Filth-George-Miller/product-reviews/138715950X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Francis-Filth-George-Miller/dp/138715950X
316217646,978-0316217644,english,James S. A. Corey,"https://images-na.ssl-images-amazon.com/images/I/512YgasYuxL._SX321_BO1,204,203,200_.jpg",Babylon's Ashes (The Expanse),https://www.amazon.com/Babylons-Ashes-Expanse-James-Corey/product-reviews/0316217646/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Babylons-Ashes-Expanse-James-Corey/dp/0316217646
1632150778,978-1632150776,english,Brian K. Vaughan,"https://images-na.ssl-images-amazon.com/images/I/41O50ZynRqL._SX323_BO1,204,203,200_.jpg","Saga, Vol. 4",https://www.amazon.com/Saga-Vol-Brian-K-Vaughan/product-reviews/1632150778/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Saga-Vol-Brian-K-Vaughan/dp/1632150778
031639761X,978-0316397612,english,Kugane Maruyama,"https://images-na.ssl-images-amazon.com/images/I/516--kKi7OL._SX336_BO1,204,203,200_.jpg","Overlord, Vol. 5 (light novel): The Men of the Kingdom Part I",https://www.amazon.com/Overlord-Vol-light-novel-Kingdom/product-reviews/031639761X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Overlord-Vol-light-novel-Kingdom/dp/031639761X
1853260312,978-1853260315,english,Jules Verne,"https://images-na.ssl-images-amazon.com/images/I/51yOa%2BrnGtL._SX319_BO1,204,203,200_.jpg","20,000 Leagues Under the Sea (Wordsworth Classics)",https://www.amazon.com/000-Leagues-Under-Wordsworth-Classics/product-reviews/1853260312/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/000-Leagues-Under-Wordsworth-Classics/dp/1853260312
1400073871,978-1400073870,english,Andrew Peterson,"https://images-na.ssl-images-amazon.com/images/I/51Tg9PoxGVL._SY344_BO1,204,203,200_.jpg",North! Or Be Eaten (The Wingfeather Saga),https://www.amazon.com/North-Be-Eaten-Wingfeather-Saga/product-reviews/1400073871/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/North-Be-Eaten-Wingfeather-Saga/dp/1400073871
316468789,978-0316468787,english,Natsume Akatsuki,"https://images-na.ssl-images-amazon.com/images/I/61loGSmT8tL._SX331_BO1,204,203,200_.jpg","Konosuba: God's Blessing on This Wonderful World!, Vol. 5 (light novel): Crimson Magic Clan, Let's & Go!! (Konosuba (light novel))",https://www.amazon.com/Konosuba-Blessing-Wonderful-World-Crimson/product-reviews/0316468789/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Konosuba-Blessing-Wonderful-World-Crimson/dp/0316468789
1401220347,978-1401220341,english,Mark Waid,"https://images-na.ssl-images-amazon.com/images/I/51g%2BZNylBxL._SX326_BO1,204,203,200_.jpg",Kingdom Come,https://www.amazon.com/Kingdom-Come-Mark-Waid/product-reviews/1401220347/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Kingdom-Come-Mark-Waid/dp/1401220347
1101885963,978-1101885963,english,Katherine Arden,"https://images-na.ssl-images-amazon.com/images/I/51wY6en8tdL._SY344_BO1,204,203,200_.jpg",The Girl in the Tower: A Novel (Winternight Trilogy),https://www.amazon.com/Girl-Tower-Novel-Winternight-Trilogy/product-reviews/1101885963/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Girl-Tower-Novel-Winternight-Trilogy/dp/1101885963
1401223176,978-1401223175,english,Jeph Loeb,"https://images-na.ssl-images-amazon.com/images/I/514vNNk%2BABL._SX320_BO1,204,203,200_.jpg",Batman: Hush,https://www.amazon.com/Batman-Hush-Jeph-Loeb/product-reviews/1401223176/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Batman-Hush-Jeph-Loeb/dp/1401223176
61561797,978-0061561795,english,Aldous Huxley,"https://images-na.ssl-images-amazon.com/images/I/5132b3ZPY0L._SX331_BO1,204,203,200_.jpg",Island,https://www.amazon.com/Island-Aldous-Huxley/product-reviews/0061561797/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Island-Aldous-Huxley/dp/0061561797
1616554827,978-1616554828,english,CD Projekt Red,"https://images-na.ssl-images-amazon.com/images/I/61aZPlP8l-L._SX378_BO1,204,203,200_.jpg",The World of the Witcher: Video Game Compendium,https://www.amazon.com/World-Witcher-Video-Game-Compendium/product-reviews/1616554827/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/World-Witcher-Video-Game-Compendium/dp/1616554827
451457811,978-0451457813,english,Jim Butcher,"https://images-na.ssl-images-amazon.com/images/I/51HrgbdXCML._SX281_BO1,204,203,200_.jpg",Storm Front (Dresden Files),https://www.amazon.com/Storm-Front-Dresden-Files-Butcher/product-reviews/0451457811/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Storm-Front-Dresden-Files-Butcher/dp/0451457811
553283685,978-0553283686,english,Dan Simmons,"https://images-na.ssl-images-amazon.com/images/I/51qSpYrOG5L._SX302_BO1,204,203,200_.jpg",Hyperion (Hyperion Cantos),https://www.amazon.com/Hyperion-Cantos-Dan-Simmons/product-reviews/0553283685/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Hyperion-Cantos-Dan-Simmons/dp/0553283685
1401238637,978-1401238636,english,Neil Gaiman,"https://images-na.ssl-images-amazon.com/images/I/51iFO6IeH%2BL._SY344_BO1,204,203,200_.jpg",Sandman 10 Volume Slipcase Set,https://www.amazon.com/Sandman-Slipcase-Set-Neil-Gaiman/product-reviews/1401238637/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Sandman-Slipcase-Set-Neil-Gaiman/dp/1401238637
62225677,978-0062225672,english,Terry Pratchett,"https://images-na.ssl-images-amazon.com/images/I/51chrfXHMNL._SY344_BO1,204,203,200_.jpg",The Color of Magic (Discworld),https://www.amazon.com/Color-Magic-Discworld-Terry-Pratchett/product-reviews/0062225677/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Color-Magic-Discworld-Terry-Pratchett/dp/0062225677
9.78E+12,978-0316129060,english,James S. A. Corey,"https://images-na.ssl-images-amazon.com/images/I/51d%2BFrsljIL._SY344_BO1,204,203,200_.jpg",Caliban's War (The Expanse),https://www.amazon.com/Calibans-War-Expanse-James-Corey/product-reviews/0316129062/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Calibans-War-Expanse-James-Corey/dp/0316129062
451475348,978-0451475343,english,J.R. Ward,"https://images-na.ssl-images-amazon.com/images/I/51w49z4JurL._SX303_BO1,204,203,200_.jpg",Blood Fury: Black Dagger Legacy,https://www.amazon.com/Blood-Fury-Black-Dagger-Legacy/product-reviews/0451475348/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Blood-Fury-Black-Dagger-Legacy/dp/0451475348
441172695,978-0441172696,english,Frank Herbert,"https://images-na.ssl-images-amazon.com/images/I/51h3e7TwImL._SY344_BO1,204,203,200_.jpg","Dune Messiah (The Dune Chronicles, Book 2)",https://www.amazon.com/Dune-Messiah-Chronicles-Book/product-reviews/0441172695/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Dune-Messiah-Chronicles-Book/dp/0441172695
038542017X,978-0385420174,english,Laura Esquivel,"https://images-na.ssl-images-amazon.com/images/I/512DhXBjB0L._SY344_BO1,204,203,200_.jpg","Like Water for Chocolate: A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",https://www.amazon.com/Like-Water-Chocolate-Installments-Romances/product-reviews/038542017X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Like-Water-Chocolate-Installments-Romances/dp/038542017X
1784967025,978-1784967024,english,Dan Abnett,"https://images-na.ssl-images-amazon.com/images/I/51f%2BjYt2cnL._SX324_BO1,204,203,200_.jpg",The Magos (Eisenhorn),https://www.amazon.com/Magos-Eisenhorn-Dan-Abnett/product-reviews/1784967025/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Magos-Eisenhorn-Dan-Abnett/dp/1784967025
1897299354,978-1897299357,english,Lynda Barry,"https://images-na.ssl-images-amazon.com/images/I/61%2B6OwlIB3L._SX359_BO1,204,203,200_.jpg",What It Is,https://www.amazon.com/What-Lynda-Barry/product-reviews/1897299354/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/What-Lynda-Barry/dp/1897299354
1335017267,978-1335017260,english,Julie Kagawa,"https://images-na.ssl-images-amazon.com/images/I/61lgpclmm2L._SX329_BO1,204,203,200_.jpg",Inferno (The Talon Saga),https://www.amazon.com/Inferno-Talon-Saga-Julie-Kagawa/product-reviews/1335017267/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Inferno-Talon-Saga-Julie-Kagawa/dp/1335017267
765388243,978-0765388247,english,Terry Goodkind,"https://images-na.ssl-images-amazon.com/images/I/517Z3IHjWQL._SX328_BO1,204,203,200_.jpg","Shroud of Eternity: Sister of Darkness: The Nicci Chronicles, Volume II",https://www.amazon.com/Shroud-Eternity-Sister-Darkness-Chronicles/product-reviews/0765388243/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Shroud-Eternity-Sister-Darkness-Chronicles/dp/0765388243
9.78E+12,978-1451678185,english,Ray Bradbury,"https://images-na.ssl-images-amazon.com/images/I/51HgWYJWo2L._SX308_BO1,204,203,200_.jpg",The Illustrated Man,https://www.amazon.com/Illustrated-Man-Ray-Bradbury/product-reviews/1451678185/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Illustrated-Man-Ray-Bradbury/dp/1451678185
1506703860,978-1506703862,english,Neil Gaiman,"https://images-na.ssl-images-amazon.com/images/I/51ofNCJfzoL._SX323_BO1,204,203,200_.jpg",American Gods Volume 1: Shadows (Graphic Novel),https://www.amazon.com/American-Gods-Shadows-Graphic-Novel/product-reviews/1506703860/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/American-Gods-Shadows-Graphic-Novel/dp/1506703860
8259844,978-0008259846,english,Christopher Tolkien,"https://images-na.ssl-images-amazon.com/images/I/414DsLslCeL._SX258_BO1,204,203,200_.jpg",The Complete History of Middle-earth,https://www.amazon.com/Complete-History-Middle-earth-Christopher-Tolkien/product-reviews/0008259844/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Complete-History-Middle-earth-Christopher-Tolkien/dp/0008259844
61350966,978-0061350962,english,Gregory Maguire,"https://images-na.ssl-images-amazon.com/images/I/51cA-PLQ84L._SX304_BO1,204,203,200_.jpg",Wicked: The Life and Times of the Wicked Witch of the West (Wicked Years),https://www.amazon.com/Wicked-Life-Times-Witch-Years/product-reviews/0061350966/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Wicked-Life-Times-Witch-Years/dp/0061350966
1101887273,978-1101887271,english,Diana Gabaldon,"https://images-na.ssl-images-amazon.com/images/I/51Tsh18-IoL._SX258_BO1,204,203,200_.jpg","The Outlandish Companion (Revised and Updated): Companion to Outlander, Dragonfly in Amber, Voyager, and Drums of Autumn",https://www.amazon.com/Outlandish-Companion-Revised-Updated-Outlander/product-reviews/1101887273/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Outlandish-Companion-Revised-Updated-Outlander/dp/1101887273
1501167715,978-1501167713,english,Ray Bradbury,"https://images-na.ssl-images-amazon.com/images/I/51ekUj68wnL._SY344_BO1,204,203,200_.jpg",Something Wicked This Way Comes: A Novel,https://www.amazon.com/Something-Wicked-This-Way-Comes/product-reviews/1501167715/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Something-Wicked-This-Way-Comes/dp/1501167715
1250123178,978-1250123176,english,J. D. Robb,"https://images-na.ssl-images-amazon.com/images/I/517z3SebpLL._SX304_BO1,204,203,200_.jpg","Secrets in Death: An Eve Dallas Novel (In Death, Book 45)",https://www.amazon.com/Secrets-Death-Dallas-Novel-Book/product-reviews/1250123178/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Secrets-Death-Dallas-Novel-Book/dp/1250123178
150670400X,978-1506704005,english,Nintendo,"https://images-na.ssl-images-amazon.com/images/I/51nbUvnd3ZL._SY344_BO1,204,203,200_.jpg",The Art of Splatoon,https://www.amazon.com/Art-Splatoon-Nintendo/product-reviews/150670400X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Art-Splatoon-Nintendo/dp/150670400X
61054887,978-0061054884,english,Ursula K. Le Guin,"https://images-na.ssl-images-amazon.com/images/I/51oB3LJckjL._SX300_BO1,204,203,200_.jpg",The Dispossessed (Hainish Cycle),https://www.amazon.com/Dispossessed-Hainish-Cycle-Ursula-Guin/product-reviews/0061054887/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Dispossessed-Hainish-Cycle-Ursula-Guin/dp/0061054887
765357151,978-0765357151,english,Richard Matheson,"https://images-na.ssl-images-amazon.com/images/I/51CzkVgXcAL._SX300_BO1,204,203,200_.jpg",I Am Legend,https://www.amazon.com/I-Am-Legend-Richard-Matheson/product-reviews/0765357151/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/I-Am-Legend-Richard-Matheson/dp/0765357151
553296124,978-0553296129,english,Timothy Zahn,"https://images-na.ssl-images-amazon.com/images/I/51Q-Rpnu3-L._SY344_BO1,204,203,200_.jpg","Heir to the Empire (Star Wars: The Thrawn Trilogy, Vol. 1)",https://www.amazon.com/Heir-Empire-Star-Wars-Trilogy/product-reviews/0553296124/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Heir-Empire-Star-Wars-Trilogy/dp/0553296124
425281280,978-0425281284,english,Patricia Briggs,"https://images-na.ssl-images-amazon.com/images/I/511IXIdyP0L._SY344_BO1,204,203,200_.jpg",Silence Fallen (A Mercy Thompson Novel),https://www.amazon.com/Silence-Fallen-Mercy-Thompson-Novel/product-reviews/0425281280/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Silence-Fallen-Mercy-Thompson-Novel/dp/0425281280
451450523,978-0451450524,english,Peter S. Beagle,"https://images-na.ssl-images-amazon.com/images/I/51jAmCjH5qL._SX328_BO1,204,203,200_.jpg",The Last Unicorn,https://www.amazon.com/Last-Unicorn-Peter-S-Beagle/product-reviews/0451450523/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Last-Unicorn-Peter-S-Beagle/dp/0451450523
147516145,978-0147516145,english,Lev Grossman,"https://images-na.ssl-images-amazon.com/images/I/51CVMBN2bIL._SX316_BO1,204,203,200_.jpg",The Magician's Land: A Novel (Magicians Trilogy),https://www.amazon.com/Magicians-Land-Novel-Trilogy/product-reviews/0147516145/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Magicians-Land-Novel-Trilogy/dp/0147516145
785834206,978-0785834205,english,H. P. Lovecraft,"https://images-na.ssl-images-amazon.com/images/I/51HcwfuOqnL._SX353_BO1,204,203,200_.jpg",The Complete Fiction of H. P. Lovecraft,https://www.amazon.com/Complete-Fiction-H-P-Lovecraft/product-reviews/0785834206/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Complete-Fiction-H-P-Lovecraft/dp/0785834206
316334758,978-0316334754,english,M. R. Carey,"https://images-na.ssl-images-amazon.com/images/I/51an6r%2B508L._SY344_BO1,204,203,200_.jpg",The Girl With All the Gifts,https://www.amazon.com/Girl-All-Gifts-M-Carey/product-reviews/0316334758/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Girl-All-Gifts-M-Carey/dp/0316334758
452298016,978-0452298019,english,Lev Grossman,"https://images-na.ssl-images-amazon.com/images/I/51fIjkqtJ-L._SX325_BO1,204,203,200_.jpg",The Magician King: A Novel (Magicians Trilogy),https://www.amazon.com/Magician-King-Novel-Magicians-Trilogy/product-reviews/0452298016/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Magician-King-Novel-Magicians-Trilogy/dp/0452298016
1501166220,978-1501166228,english,Stephen King,"https://images-na.ssl-images-amazon.com/images/I/5181WEIWSTL._SX327_BO1,204,203,200_.jpg",The Wind Through the Keyhole: The Dark Tower IV-1/2,https://www.amazon.com/Wind-Through-Keyhole-Dark-Tower/product-reviews/1501166220/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Wind-Through-Keyhole-Dark-Tower/dp/1501166220
1401262791,978-1401262792,english,Tom Taylor,"https://images-na.ssl-images-amazon.com/images/I/51ad6qMOgvL._SX321_BO1,204,203,200_.jpg",Injustice: Gods Among Us Year One: The Complete Collection,https://www.amazon.com/Injustice-Gods-Among-Complete-Collection/product-reviews/1401262791/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Injustice-Gods-Among-Complete-Collection/dp/1401262791
1481483137,978-1481483131,english,David Drake,"https://images-na.ssl-images-amazon.com/images/I/51vDKaYhgCL._SX327_BO1,204,203,200_.jpg",Though Hell Should Bar the Way (RCN),https://www.amazon.com/Though-Hell-Should-Bar-Way/product-reviews/1481483137/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Though-Hell-Should-Bar-Way/dp/1481483137
006247605X,978-0062476050,english,Joseph Fink,"https://images-na.ssl-images-amazon.com/images/I/51rgikYE3JL._SY344_BO1,204,203,200_.jpg",It Devours!: A Welcome to Night Vale Novel,https://www.amazon.com/Devours-Welcome-Night-Vale-Novel/product-reviews/006247605X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Devours-Welcome-Night-Vale-Novel/dp/006247605X
055338256X,978-0553382563,english,Isaac Asimov,"https://images-na.ssl-images-amazon.com/images/I/51GcfA8ivCL._SX330_BO1,204,203,200_.jpg","I, Robot",https://www.amazon.com/I-Robot-Isaac-Asimov/product-reviews/055338256X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/I-Robot-Isaac-Asimov/dp/055338256X
1541294599,978-1541294592,english,Bella Forrest,"https://images-na.ssl-images-amazon.com/images/I/51ed75evOML._SY344_BO1,204,203,200_.jpg",The Gender Game 4: The Gender War (Volume 4),https://www.amazon.com/Gender-Game-War/product-reviews/1541294599/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Gender-Game-War/dp/1541294599
62694057,978-0062694058,english,Louise Erdrich,"https://images-na.ssl-images-amazon.com/images/I/51X9CWULJcL._SY344_BO1,204,203,200_.jpg",Future Home of the Living God: A Novel,https://www.amazon.com/Future-Home-Living-God-Novel/product-reviews/0062694057/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Future-Home-Living-God-Novel/dp/0062694057
1451664826,978-1451664829,english,C.S Lewis,"https://images-na.ssl-images-amazon.com/images/I/41S3vHKs32L._SX251_BO1,204,203,200_.jpg","The Space Trilogy (Out of the Silent Planet, Perelandra, That Hideous Strength) by C.S. Lewis (2011) Paperback",https://www.amazon.com/Trilogy-Perelandra-Hideous-Strength-Paperback/product-reviews/B00ZAT776G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Trilogy-Perelandra-Hideous-Strength-Paperback/dp/B00ZAT776G
1250037751,978-1250037756,english,Robin Sloan,"https://images-na.ssl-images-amazon.com/images/I/51ZM0Qn6EbL._SY344_BO1,204,203,200_.jpg",Mr. Penumbra's 24-Hour Bookstore: A Novel,https://www.amazon.com/Mr-Penumbras-24-Hour-Bookstore-Novel/product-reviews/1250037751/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Mr-Penumbras-24-Hour-Bookstore-Novel/dp/1250037751
451457994,978-0451457998,english,Arthur C. Clarke,"https://images-na.ssl-images-amazon.com/images/I/51WeiVU3hQL._SX308_BO1,204,203,200_.jpg",2001: a Space Odyssey,https://www.amazon.com/2001-Odyssey-Arthur-C-Clarke/product-reviews/0451457994/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/2001-Odyssey-Arthur-C-Clarke/dp/0451457994
140126560X,978-1401265601,english,Tom Taylor,"https://images-na.ssl-images-amazon.com/images/I/61yvze4jNsL._SY344_BO1,204,203,200_.jpg",Injustice: Gods Among Us: Year Two The Complete Collection,https://www.amazon.com/Injustice-Gods-Among-Complete-Collection/product-reviews/140126560X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Injustice-Gods-Among-Complete-Collection/dp/140126560X
1632156741,978-1632156747,english,Brian K Vaughan,"https://images-na.ssl-images-amazon.com/images/I/61FQRdp%2BGgL._SX323_BO1,204,203,200_.jpg",Paper Girls Volume 1,https://www.amazon.com/Paper-Girls-1-Brian-Vaughan/product-reviews/1632156741/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Paper-Girls-1-Brian-Vaughan/dp/1632156741
